file	key	original	translation	status	context	entities	tone
Language/english_11.csv	objective_title_kwalasha_1_swap_material_depot	Swap a Supply Depot for a Materiel Depot	Замініть склад припасів на склад матеріальних засобів	unresolved	Mission_Kwalasha_3.Lines	supply|supply_depot|materiel|materiel_depot|depot	command
Language/english_11.csv	objective_bubble_kwalasha_3_swap_material_depot	Swap to Materiel Depot	Замінити на склад матзасобів	unresolved	Mission_Kwalasha_3.Lines	materiel|materiel_depot|depot	command
Language/english_11.csv	objective_title_kwalasha_1_unlock_grenade	Unlock Grenades in the Technology Panel	Відкрийте гранати на панелі технологій	unresolved	Mission_Kwalasha_3.Lines	technology|grenade	command
Language/english_11.csv	territory_tutorial_dialog_descr#2	We recommend completing the Ground Pounders tutorial missions first.\n\nDo you want to switch to the Ground Pounders Battlegroup?	Радимо спершу пройти навчальні місії бойової групи «Топтуни».\n\nПерейти до бойової групи «Топтуни»?	unresolved	TerritoryUILines	battle_group|ground_pounders|ground_pounders_battle_group	command
Language/english_11.csv	territory_savegames_disclaimer_descr#2	In Territory Mode, you can only load saves from the current mission.\nTo load a story campaign saved game, return to the main menu.	У режимі територій можна завантажувати збереження лише поточної місії.\nЩоб завантажити збереження сюжетної кампанії, поверніться до головного меню.	unresolved	TerritoryUILines	territory_mode	technical|command
Language/english_11.csv	tooltip_arachnid_threat_level_descr#2	This bar displays the Arachnid threat level. This steadily grows over time.\nMake sure you don't fall behind by capturing and holding Territory Points at a steady pace.	Ця шкала показує рівень загрози арахнідів, який невпинно зростає.\nНе відставайте: регулярно захоплюйте й утримуйте територіальні точки.	unresolved	TerritoryUILines	arachnid|territory_mode|territory_point|arachnid_threat_level	command|technical
Language/english_11.csv	campaign_territory_mechanics_info	Uses Territory Mode mechanics	Використовує механіки режиму територій	unresolved	TerritoryUILines	territory_mode	technical
Language/english_11.csv	campaign_territory_mechanics_tooltip	This campaign uses Territory Mode game mechanics:\n  • Capture Territory Points to gain Resources \n  • Units and reinforcements cost Resources\n  • Research Technologies to unlock unit types and upgrades	Ця кампанія використовує механіки режиму територій:\n  • Захоплюйте територіальні точки, щоб отримувати ресурси \n  • Юніти й поповнення коштують ресурсів\n  • Досліджуйте технології, щоб відкривати типи юнітів і вдосконалення	unresolved	TerritoryUILines	reinforcing|territory_mode|territory_point|technology|resource	technical|command
Language/english_11.csv	unit_177#2	Incursion Point	Точка вторгнення	unresolved	UnitsTerritoryModeLines	incursion_point	-
Language/english_11.csv	unit_178	Incursion Point	Точка вторгнення	unresolved	UnitsTerritoryModeLines	incursion_point	-
Language/english_11.csv	unit_4007	Bug Lair	Лігво жуків	unresolved	UnitsTerritoryModeLines	bug_lair|bug	-
Language/english_11.csv	territory_vo_18_capture_station_intro_v0	Terran Command wants us to regain control over the Dam in this sector.	Terran Command наказує відновити контроль над дамбою в цьому секторі.	unresolved	CaptureRadioStationObjectiveLines	terran_command|dam	briefing
Language/english_11.csv	territory_vo_18_capture_station_success_v0	The base is secure! Good job commander.	Базу захищено! Чудова робота, командире.	fuzzy	CaptureRadioStationObjectiveLines	-	excited
Language/english_11.csv	territory_vo_4_capture_station_outro_v0	A major victory for regional security! We have successfully seized a vital radio station in this sector.	Велика перемога заради безпеки регіону! Ми успішно захопили життєво важливу радіостанцію в цьому секторі.	unresolved	CaptureRadioStationObjectiveLines	radio_station|radio	propaganda|solemn
Language/english_11.csv	missionobjective_capture_radio_station	Capture the Radio Station	Захопіть радіостанцію	unresolved	CaptureRadioStationObjectiveLines	radio_station|radio	command
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_intro	The Bugs made ugly work here. The Federation wants the atrocities documented. We're here to film the slaughter.	Жуки вчинили тут жахливу бійню. Федерація хоче задокументувати ці звірства. Ми тут, щоб зняти наслідки.	unresolved	ExtinguishObjectiveLines	federation|bug	briefing|solemn
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_reach_objective1	Approaching a massacre site. Cameras ready.	Наближаємося до місця різанини. Камери напоготові.	fuzzy	ExtinguishObjectiveLines	-	briefing|command
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_reach_objective2	Closing on another site. Get it on record.	Наближаємося до іншого місця. Зафіксуйте все.	fuzzy	ExtinguishObjectiveLines	-	briefing|command
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_reach_objective3	Final site ahead. Stay sharp.	Попереду останнє місце. Будьте пильні.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_completed_objective1	Footage secured. Move to the next site.	Матеріал відзнято. Рушайте до наступного місця.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_completed_objective2	Another site recorded. Keep moving.	Ще одне місце відзнято. Рухайтеся далі.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_completed_objective3	Recording complete. Proceed to the next objective.	Зйомку завершено. Переходьте до наступного завдання.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_objective_iscompleted	All scenes documented. The galaxy will see what happened here.	Усі місця задокументовано. Галактика побачить, що тут сталося.	fuzzy	ExtinguishObjectiveLines	-	solemn|propaganda
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_donotloseunits	Cameras are limited. Lose too many and we can't complete the mission.	Камер обмаль. Втратимо забагато — не виконаємо завдання.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_objective_isfailed	All recording crews lost. Mission cannot continue.	Усі знімальні групи втрачено. Місію продовжити неможливо.	fuzzy	ExtinguishObjectiveLines	-	briefing|solemn
Language/english_11.csv	territory_vo_18_objective_slaughter_scenes_objective_respawn	New camera crew inbound.	Прибуває нова знімальна група.	unresolved	ExtinguishObjectiveLines	camera_crew|camera	briefing
Language/english_11.csv	territory_vo_4_objective_slaughter_scenes_objective_outrocutscenetext	In a tragic act of retribution, the Federation has collected our fallen soldiers and delivered justice to the bugs.	У трагічному акті відплати Федерація забрала наших полеглих бійців і відплатила жукам по справедливості.	unresolved	ExtinguishObjectiveLines	federation|bug	propaganda|solemn|sarcasm
Language/english_11.csv	territory_vo_18_objective_graffiti_intro	Some civilians have painted graffiti in this sector. We're here to remove it all.	Цивільні розмалювали цей сектор графіті. Ми тут, щоб усе стерти.	unresolved	ExtinguishObjectiveLines	civilian	briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_reach_objective1	Approaching a graffiti painting. Get your firefighters ready.	Наближаємося до графіті. Підготуйте пожежників.	unresolved	ExtinguishObjectiveLines	firefighter	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_reach_objective2	Closing on another graffiti. Get it cleaned.	Попереду ще одне графіті. Зітріть його.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_reach_objective3	Final graffiti ahead. Stay sharp.	Попереду останнє графіті. Будьте пильні.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_completed_objective1	Graffiti removed. Move to the next.	Графіті стерто. Рушайте до наступного.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_completed_objective2	Another graffiti removed. Keep moving.	Ще одне графіті стерто. Рухайтеся далі.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_completed_objective3	Graffiti removal complete. Proceed to the next objective.	Усі графіті тут стерто. Переходьте до наступного завдання.	fuzzy	ExtinguishObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_objective_iscompleted	All graffiti has been removed!	Усі графіті стерто!	fuzzy	ExtinguishObjectiveLines	-	excited|briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_donotloseunits	Firefighters are limited. Lose too many and we can't complete the mission.	Пожежників обмаль. Втратимо забагато — не виконаємо завдання.	unresolved	ExtinguishObjectiveLines	firefighter	briefing
Language/english_11.csv	territory_vo_18_objective_graffiti_objective_isfailed	All firefighters are lost. Mission cannot continue.	Усіх пожежників втрачено. Місію продовжити неможливо.	unresolved	ExtinguishObjectiveLines	firefighter	briefing|solemn
Language/english_11.csv	territory_vo_18_objective_graffiti_objective_respawn	New firefighters inbound.	Прибувають нові пожежники.	unresolved	ExtinguishObjectiveLines	firefighter	briefing
Language/english_11.csv	territory_vo_4_objective_graffiti_objective_outrocutscenetext	Mobile Infantry patrols have erased anti-Federation graffiti, restoring pride and unity to the sector.	Патрулі Мобільної піхоти стерли антифедераційні графіті, повернувши сектору гордість і єдність.	unresolved	ExtinguishObjectiveLines	federation|mobile_infantry|infantry|mobile_mode	propaganda|solemn
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_intro	Several facilities caught fire after a surprise Arachnid incursion. Extinguish them.	Після раптового нападу арахнідів загорілося кілька об'єктів. Загасіть їх.	unresolved	ExtinguishObjectiveLines	arachnid	briefing|command|urgent
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_reach_objective1	Approaching a burning facility. Keep the firefighters close.	Наближаємося до палаючого об'єкта. Тримайте пожежників поруч.	unresolved	ExtinguishObjectiveLines	firefighter|burning	briefing|command|urgent
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_reach_objective2	More fires ahead of your position, Commander. You know what to do.	Попереду ще пожежі, командире. Ви знаєте, що робити.	fuzzy	ExtinguishObjectiveLines	-	briefing|command
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_reach_objective3	Hephaestar is asking why the last facility is still burning. Get it under control.	Гефестар питає, чому останній об'єкт досі горить. Візьміть ситуацію під контроль.	unresolved	ExtinguishObjectiveLines	hephaestar_corporation|burning	command|urgent
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_completed_objective1	One facility secured, Commander. Move to the next.	Один об'єкт убезпечено, командире. Рушайте до наступного.	fuzzy	ExtinguishObjectiveLines	-	briefing|command
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_completed_objective2	Another facility secured. Updating Hephaestar on your progress.	Ще один об'єкт убезпечено. Доповідаємо Гефестару про ваш поступ.	unresolved	ExtinguishObjectiveLines	hephaestar_corporation	briefing
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_completed_objective3	Facility secured, Commander.	Об'єкт убезпечено, командире.	fuzzy	ExtinguishObjectiveLines	-	briefing
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_objective_iscompleted	All fires extinguished. Hephaestar commends your actions, Commander.	Усі пожежі згашено. Гефестар високо оцінює ваші дії, командире.	unresolved	ExtinguishObjectiveLines	hephaestar_corporation	briefing|solemn
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_donotloseunits	New firefighter squad deployed. Keep them alive. If we run out, we can't complete the mission.	Новий загін пожежників розгорнуто. Збережіть їх. Якщо вони скінчаться, місію не виконати.	unresolved	ExtinguishObjectiveLines	firefighter	command|urgent
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_objective_isfailed	Hephaestar is out of firefighter crews. Mission cannot continue.	У Гефестару не залишилося пожежних бригад. Місію продовжити неможливо.	unresolved	ExtinguishObjectiveLines	hephaestar_corporation|firefighter	briefing|urgent
Language/english_11.csv	territory_vo_18_objective_extinguish_fire_objective_respawn	New firefighter squad inbound.	Прибуває новий загін пожежників.	unresolved	ExtinguishObjectiveLines	firefighter	briefing
Language/english_11.csv	territory_vo_4_objective_extinguish_fire_objective_outrocutscenetext	What could have been a disaster has been averted. The Federation has successfully extinguished a series of raging fires.	Можливу катастрофу відвернено. Федерація успішно приборкала низку лютих пожеж.	unresolved	ExtinguishObjectiveLines	federation	propaganda|solemn
Language/english_11.csv	territory_objective_film_slaughter	Film incident scenes	Зніміть місця трагедії	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	territory_objective_film_slaughter_bubble	Film	Знімайте	fuzzy	ExtinguishObjectiveLines	-	-
Language/english_11.csv	territory_objective_clear_graffiti	Clear graffiti with the Cleaning Crew unit	Зітріть графіті бригадою прибиральників	unresolved	ExtinguishObjectiveLines	cleared|cleaning_crew	command
Language/english_11.csv	territory_objective_clear_graffiti_bubble	Graffiti	Графіті	fuzzy	ExtinguishObjectiveLines	-	-
Language/english_11.csv	territory_objective_extinguish_fires	Extinguish fires with Firefighters	Загасіть пожежі пожежниками	unresolved	ExtinguishObjectiveLines	firefighter	command
Language/english_11.csv	territory_objective_extinguish_fires_bubble	Extinguish	Загасіть	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	mission_objective_extinguish_fires	Extinguish fires	Загасіть пожежі	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	mission_objectives_extinguish_fire	Extinguish fire	Загасіть пожежу	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	mission_objective_film_slaughter_scenes	Film slaughter scenes	Зніміть місця бійні	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	mission_objective_film_slaughter_scene	Film the slaughter scene	Зніміть місце бійні	fuzzy	ExtinguishObjectiveLines	-	command
Language/english_11.csv	mission_objective_clear_grafitti	Clear grafitti	Зітріть графіті	unresolved	ExtinguishObjectiveLines	cleared	command
Language/english_11.csv	objective_dont_lose_more_than_units	Do not lose more than {0} {1} units	Не втратьте понад {0} од. {1}	fuzzy	ExtinguishObjectiveLines; {0} and {1} will be replaced {0} is a number indicating the amount of units {1} is the unit name	-	command
Language/english_11.csv	territory_vo_18_objective_plasma_bugs_intro	Plasma Bug detected. Eliminate it.	Виявлено плазмового жука. Знищте його.	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	command|technical
Language/english_11.csv	territory_vo_18_objective_plasma_bugs_completed_1	One Plasma Bug eliminated.	Одного плазмового жука знищено.	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	technical
Language/english_11.csv	territory_vo_18_objective_plasma_bugs_completed_2	Another Plasma Bug eliminated.	Ще одного плазмового жука знищено.	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	technical
Language/english_11.csv	territory_vo_18_objective_plasma_bugs_success_v0	All Plasma Bugs eliminated.	Усіх плазмових жуків знищено.	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	technical
Language/english_11.csv	territory_vo_4_objective_plasma_bugs_outro	A major threat has been neutralized today! Thanks to the heroic efforts of the Federation. 	Сьогодні серйозну загрозу знешкоджено! І все завдяки героїчним зусиллям Федерації. 	unresolved	KillObjectiveLines	federation	propaganda|solemn
Language/english_11.csv	territory_vo_4_objective_kill_incinerator_outro	Our troopers have successfully eliminated an infestation from key facilities in this territory. 	Наші бійці успішно очистили ключові об'єкти на цій території від зараження. 	unresolved	KillObjectiveLines	infestation|territory_mode	briefing
Language/english_11.csv	territory_vo_18_objective_kill_incinerator_success	All incinerators destroyed.	Усіх вогнеметників знищено.	fuzzy	KillObjectiveLines	-	technical
Language/english_11.csv	territory_vo_18_objective_kill_incinerator_completed_2	One incinerator left.	Залишився один вогнеметник.	fuzzy	KillObjectiveLines	-	technical
Language/english_11.csv	territory_vo_18_objective_kill_incinerator_completed_1	First incinerator down.	Першого вогнеметника знищено.	fuzzy	KillObjectiveLines	-	technical
Language/english_11.csv	territory_vo_18_objective_kill_incinerator_intro	Infested incinerators detected. Destroy them.	Виявлено заражених вогнеметників. Знищте їх.	unresolved	KillObjectiveLines	infestation	command|technical
Language/english_11.csv	territory_vo_18_objective_kill_royal_guard_success	Royal Guards destroyed.	Королівських вартових знищено.	unresolved	KillObjectiveLines	royal_guard	-
Language/english_11.csv	territory_vo_18_objective_kill_royal_guard_completed_2	One Royal Guard left.	Залишився один королівський вартовий.	unresolved	KillObjectiveLines	royal_guard	-
Language/english_11.csv	territory_vo_18_objective_kill_royal_guard_completed_1	First Royal Guard down.	Першого королівського вартового знищено.	unresolved	KillObjectiveLines	royal_guard	-
Language/english_11.csv	territory_vo_18_objective_kill_royal_guard_intro	Royal Guards detected in this sector. Kill them all!	У цьому секторі виявлено королівських вартових. Знищте всіх!	unresolved	KillObjectiveLines	royal_guard	command|briefing
Language/english_11.csv	territory_vo_18_objective_kill_immolator_success	Immolators destroyed.	Спалювачів знищено.	fuzzy	KillObjectiveLines	immolator	-
Language/english_11.csv	territory_vo_18_objective_kill_immolator_completed_2	One Immolator left.	Залишився один спалювач.	fuzzy	KillObjectiveLines	immolator	-
Language/english_11.csv	territory_vo_18_objective_kill_immolator_completed_1	First Immolator down.	Першого спалювача знищено.	fuzzy	KillObjectiveLines	immolator	-
Language/english_11.csv	territory_vo_18_objective_kill_immolator_intro	Immolators detected in this sector. Kill them all!	У цьому секторі виявлено спалювачів. Знищте всіх!	fuzzy	KillObjectiveLines	immolator	command|briefing
Language/english_11.csv	territory_vo_18_objective_kill_ravager_success	Ravagers destroyed.	Спустошувачів знищено.	unresolved	KillObjectiveLines	ravager	-
Language/english_11.csv	territory_vo_18_objective_kill_ravager_completed_2	One Ravager left.	Залишився один спустошувач.	unresolved	KillObjectiveLines	ravager	-
Language/english_11.csv	territory_vo_18_objective_kill_ravager_completed_1	First Ravager down.	Першого спустошувача знищено.	unresolved	KillObjectiveLines	ravager	briefing
Language/english_11.csv	territory_vo_18_objective_kill_ravager_intro	Ravagers detected in this sector. Kill them all!	У цьому секторі виявлено спустошувачів. Знищте всіх!	unresolved	KillObjectiveLines	ravager	command|briefing
Language/english_11.csv	territory_vo_18_objective_kill_scorpion_success	Scorpions destroyed.	Скорпіонів знищено.	unresolved	KillObjectiveLines	scorpion	briefing
Language/english_11.csv	territory_vo_18_objective_kill_scorpion_completed_2	One Scorpion left.	Залишився один скорпіон.	unresolved	KillObjectiveLines	scorpion	briefing
Language/english_11.csv	territory_vo_18_objective_kill_scorpion_completed_1	First Scorpion down.	Першого скорпіона знищено.	unresolved	KillObjectiveLines	scorpion	briefing
Language/english_11.csv	territory_vo_18_objective_kill_scorpion_intro	Scorpions detected in this sector. Kill them all!	У цьому секторі виявлено скорпіонів. Знищте всіх!	unresolved	KillObjectiveLines	scorpion	command|briefing
Language/english_11.csv	territory_vo_18_objective_kill_hornet_tanker_success	Hornet Tankers destroyed.	Танкерів-шершнів знищено.	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	briefing
Language/english_11.csv	territory_vo_18_objective_kill_hornet_tanker_completed_2	One Hornet Tanker left.	Залишився один танкер-шершень.	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	briefing
Language/english_11.csv	territory_vo_18_objective_kill_hornet_tanker_completed_1	First Hornet Tanker down.	Першого танкера-шершня знищено.	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	briefing
Language/english_11.csv	territory_vo_18_objective_kill_hornet_tanker_intro	Hornet Tankers detected in this sector. Kill them all!	У цьому секторі виявлено танкерів-шершнів. Знищте всіх!	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	command|briefing
Language/english_11.csv	territory_vo_4_objective_kill_generic_boss_outro	Today's operation focused on the neutralization of a great Arachnid threat. The result: Another major victory for the Federation.	Сьогоднішня операція мала на меті знешкодити серйозну загрозу арахнідів. Результат: ще одна велика перемога Федерації.	unresolved	KillObjectiveLines	federation|arachnid	propaganda|briefing
Language/english_11.csv	territory_objective_kill_plasma_bugs	Kill Plasma Bugs	Знищте плазмових жуків	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	command
Language/english_11.csv	missionobjective_killtheplasmabug	Kill the Plasma Bug	Знищте плазмового жука	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	command
Language/english_11.csv	missionobjective_killtheplasmabugs	Kill the Plasma Bugs	Знищте плазмових жуків	unresolved	KillObjectiveLines	plasma_bug|plasma|bug	command
Language/english_11.csv	missionobjective_killtheincinerator	Destroy the Incinerator	Знищте вогнеметника	fuzzy	KillObjectiveLines	incinerator	command
Language/english_11.csv	missionobjective_killtheincinerators	Destroy the Incinerators	Знищте вогнеметників	fuzzy	KillObjectiveLines	incinerator	command
Language/english_11.csv	missionobjective_killtheroyalguard	Kill the Royal Guard Bug	Знищте королівського вартового	unresolved	KillObjectiveLines	royal_guard|bug	command
Language/english_11.csv	missionobjective_killtheroyalguards	Kill the Royal Guard Bugs	Знищте королівських вартових	unresolved	KillObjectiveLines	royal_guard|bug	command
Language/english_11.csv	missionobjective_killtheimmolator	Kill the Immolator	Знищте спалювача	fuzzy	KillObjectiveLines	immolator	command
Language/english_11.csv	missionobjective_killtheimmolators	Kill the Immolators	Знищте спалювачів	fuzzy	KillObjectiveLines	immolator	command
Language/english_11.csv	missionobjective_killthehornettanker	Kill the Hornet Tanker	Знищте танкера-шершня	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	command
Language/english_11.csv	missionobjective_killthehornettankers	Kill the Hornet Tankers	Знищте танкерів-шершнів	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	command
Language/english_11.csv	missionobjective_killthescorpionbug	Kill the Scorpion Bug	Знищте жука-скорпіона	unresolved	KillObjectiveLines	scorpion_bug|bug|scorpion	command
Language/english_11.csv	missionobjective_killthescorpionbugs	Kill the Scorpion Bugs	Знищте жуків-скорпіонів	unresolved	KillObjectiveLines	scorpion_bug|bug|scorpion	command
Language/english_11.csv	missionobjective_killtheravagerbug	Kill the Ravager Bug	Знищте спустошувача	unresolved	KillObjectiveLines	bug|ravager	command
Language/english_11.csv	missionobjective_killtheravagerbugs	Kill the Ravager Bugs	Знищте спустошувачів	unresolved	KillObjectiveLines	bug|ravager	command
Language/english_11.csv	territory_objective_kill_ravagers	Kill Ravagers	Знищте спустошувачів	unresolved	KillObjectiveLines	ravager	command
Language/english_11.csv	territory_objective_kill_immolators	Kill Immolators	Знищте спалювачів	fuzzy	KillObjectiveLines	immolator	command
Language/english_11.csv	territory_objective_kill_scorpions	Kill Scorpions	Знищте скорпіонів	unresolved	KillObjectiveLines	scorpion	command
Language/english_11.csv	territory_objective_kill_royal_guards	Kill Royal Guard Bugs	Знищте королівських вартових	unresolved	KillObjectiveLines	royal_guard|bug	command
Language/english_11.csv	territory_objective_kill_hornet_tankers	Kill Hornet Tankers	Знищте танкерів-шершнів	unresolved	KillObjectiveLines	tanker|hornet|hornet_tanker	command
Language/english_11.csv	territory_objective_kill_incinerators	Destroy incinerators	Знищте вогнеметників	fuzzy	KillObjectiveLines	incinerator	command
Language/english_11.csv	objective_repair_turbines	Repair power turbines			RepairObjectiveLines	power_turbine|repair	command
Language/english_11.csv	objective_activate_repaired_turbine	Activate the repaired power turbine			RepairObjectiveLines	power_turbine	command
Language/english_11.csv	objective_defend_activated_turbine	Defend the activated power turbine			RepairObjectiveLines	power_turbine	command
Language/english_11.csv	objective_repair_turbine	Repair turbine			RepairObjectiveLines	repair|power_turbine	command
Language/english_11.csv	objective_activate_turbine	Activate turbine			RepairObjectiveLines	power_turbine	command
Language/english_11.csv	territory_vo_18_turbines_intro_v0	The Power Turbines must be repaired.			RepairObjectiveLines	power_turbine	briefing
Language/english_11.csv	territory_vo_18_turbine_no_bugs	Thanks to the liberation of the surrounding territory, the power turbine can safely be rebooted without interference from the Bugs.			RepairObjectiveLines	power_turbine|bug|territory_mode	briefing
Language/english_11.csv	territory_vo_18_turbine_bugs_incoming	Vibrations from the power turbine reboot sequence are enraging nearby Arachnids. Our troopers will have to defend the machine until it's running smoothly again.			RepairObjectiveLines	arachnid|power_turbine	briefing|urgent
Language/english_11.csv	territory_vo_18_turbine_success	The Arachnid hordes heading toward the turbine have been wiped out by our brave troopers. Power output has been restored.			RepairObjectiveLines	arachnid|power_turbine	briefing|propaganda
Language/english_11.csv	territory_vo_18_turbine_failed	The power turbine has taken severe damage during an Arachnid attack of unexpected intensity. Our technicians will have to fix the damage and restart the machine.			RepairObjectiveLines	arachnid|power_turbine|damage|technician	briefing|urgent
Language/english_11.csv	territory_vo_18_turbine_bugs_continue	Meanwhile, the enraged Bug horde continues its stampede toward our main base in the sector.			RepairObjectiveLines	horde|enrage|bug|main_base	briefing|urgent
Language/english_11.csv	territory_vo_18_turbine_bugs_defeated	The Bug horde has finally been eliminated. Our technicians will now have to fix the damage and restart the power turbine.			RepairObjectiveLines	horde|power_turbine|damage|bug|technician	briefing
Language/english_11.csv	territory_vo_4_turbine_outro_v0	Power has been restored to the sector following the heroic efforts of our armed forces.			RepairObjectiveLines	-	propaganda|solemn
Language/english_11.csv	territory_vo_4_turbine_outro_v1	With local power turbines restored, industry and defenses in this sector are back at full strength.			RepairObjectiveLines	power_turbine	briefing
Language/english_11.csv	territory_vo_4_turbine_outro_v2	Our bases are fully powered again as our troopers have successfully restored power in this sector			RepairObjectiveLines	-	propaganda|briefing
Language/english_11.csv	territory_vo_18_objective_lavapump_no_bugs	Area secure. Bring the pumps online.			RepairObjectiveLines	-	command|briefing
Language/english_11.csv	territory_vo_18_objective_lavapump_bugs_incoming	Activation triggered seismic activity. It's drawing Bugs from across the sector. Defend the station.			RepairObjectiveLines	bug	urgent|command|briefing
Language/english_11.csv	territory_vo_18_objective_lavapump_success	Hostiles neutralized. Lava flow confirmed.			RepairObjectiveLines	-	briefing|technical
Language/english_11.csv	territory_vo_18_objective_lavapump_failed	Primary conduit ruptured. Pumps offline and taking damage. Technicians must patch and restart.			RepairObjectiveLines	damage|technician	urgent|technical|command
Language/english_11.csv	territory_vo_18_objective_lavapump_bugs_continue	Pumps down. The swarm is heading for the main base.			RepairObjectiveLines	swarm|main_base	urgent|briefing
Language/english_11.csv	territory_vo_18_objective_lavapump_bugs_defeated	Swarm eliminated, but the pump station took a beating. Technicians must repair before restart.			RepairObjectiveLines	swarm|technician|repair	briefing
Language/english_11.csv	territory_vo_4_objective_lavapump_outro_v0	Under the protection of The Federation, important pumps have been restored and are fully functional again.			RepairObjectiveLines	federation	propaganda|solemn
Language/english_11.csv	territory_vo_18_objective_prospector_no_bugs	Readings are off the charts. Technicians are moving in to activate the prospector.			RepairObjectiveLines	technician|prospector	briefing|technical
Language/english_11.csv	territory_vo_18_objective_prospector_bugs_incoming	Prospector activated. The vibrations are attracting nearby Arachnids. Protect the rig until the soil extraction is completed.			RepairObjectiveLines	arachnid|prospector	command|urgent
Language/english_11.csv	territory_vo_18_objective_prospector_success	Soil extraction complete. Geological data secured.			RepairObjectiveLines	-	briefing
Language/english_11.csv	territory_vo_18_objective_prospector_failed	The Prospector took critical damage and must be repaired.			RepairObjectiveLines	damage|prospector	briefing|technical
Language/english_11.csv	territory_vo_18_prospector_bugs_continue	The enraged horde is heading for the main base!			RepairObjectiveLines	horde|enrage|main_base	urgent|threat
Language/english_11.csv	territory_vo_18_objective_prospector_bugs_defeated	Swarm broken, but the prospector took heavy damage. It must be repaired before the soil extraction can proceed.			RepairObjectiveLines	swarm|damage|prospector	briefing
Language/english_11.csv	territory_vo_4_objective_prospector_outro_v0	Important geological data has been secured by the Federation. This will certainly help us in our war against the bugs!			RepairObjectiveLines	federation|bug	propaganda|excited
Language/english_11.csv	mission_objective_repair_turbine	Repair the Power Turbine			RepairObjectiveLines	power_turbine|repair	command
Language/english_11.csv	mission_objective_repair_turbines	Repair Power Turbines			RepairObjectiveLines	power_turbine|repair	command
Language/english_11.csv	mission_objective_gather_samples_prospector	Gather samples from Prospectors			RepairObjectiveLines	prospector	command
Language/english_11.csv	mission_objective_gather_samples_prospectors	Gather sample from Prospector			RepairObjectiveLines	prospector	command
Language/english_11.csv	mission_objective_repair_pumping_station	Repair the Pumping Station			RepairObjectiveLines	pumping_station|repair	command
Language/english_11.csv	mission_objective_repair_pumping_stations	Repair Pumping Stations			RepairObjectiveLines	repair|pumping_station	command
Language/english_11.csv	territory_repair_objective_main_lavapumpstation	Build and activate Pumping Stations			RepairObjectiveLines	pumping_station	command
